ID,Essayset,min_score,max_score,score_1,score_2,score_3,score_4,score_5,clarity,coherent,EssayText
6744,3.0,0,2,1,1,1.0,0.5,1.0,worst,worst,panda koala similar one food almost exclusively different python python generalist survive variety different food specific food python eat virtually anything
6745,3.0,0,2,0,1,1.0,1.0,1.0,worst,worst,panda china similar australia koala bear specialist panda koala bear differ python python generalist article stated favor generalist change favor specialist stability
6746,3.0,0,2,0,0,0.0,0.0,1.0,worst,worst,panda china koala australia similar type bear difference panda eats almost anything bamboo koala eats eucalyptus leaf almost exclusively article state
6747,3.0,0,2,0,0,0.0,0.5,0.0,worst,worst,panda china similar koala australia specialist instance specie category specialist eats leaf article python feed human being generalist
6748,3.0,0,2,1,1,1.0,1.0,1.5,worst,above_average,according artical panda bear koala eat thing every day make alike different python python eat anything
6749,3.0,0,2,0,0,0.0,0.0,0.0,average,worst,panda china similar koala australia really live eating one thing panda live eating nothing bamboo koala eats eucalyptus leaf almost exclusively panda koala different climate live panda china koala australia
6750,3.0,0,2,1,1,1.0,1.0,1.0,average,worst,similar eat certain type food koala eat eucalyptus leaf panda eat bamboo specialist python generalist really live around human tent adapt easily compared panda koala
6752,3.0,0,2,1,1,1.0,1.0,1.0,worst,worst,panda koala similar eat one thing nothing panda eat bamboo constantly koala eat eucalyptus leaf almost exclusively different phythons python eat anything unlike panda koala
6753,3.0,0,2,2,2,1.5,2.0,1.5,excellent,average,panda china similar koala australia eat one thing variety different food panda mainly eat bamboo koala eat eucalyptus leaf python eat many different thing everglades python tried eating aligator stomach exploded koala panda also stay natural habitat python migrated
6754,3.0,0,2,0,0,0.0,0.0,0.0,worst,worst,story explains panda china eats bamboo australia koala exclusively eats eucalyptus leaf animal however eat whatever want
6755,3.0,0,2,2,2,2.0,2.0,1.5,above_average,above_average,china panda australia koala similar specialist meaning favor stability able live certain area example article explains panda almost eat bamboo grows china koala main food eucalyptus leaf grow australia unlike python generalist able adapt live place specialist
6757,3.0,0,2,1,1,1.0,1.0,1.5,average,above_average,panda china koala australia similar eat almost nothing natural environment food like bamboo leaf different python python dangerous eat big animal
6758,3.0,0,2,1,0,0.5,1.0,1.0,average,worst,panda koala similar eat plant almost harmless people unlike python witch causing certain specie go extinct
6760,3.0,0,2,1,2,2.0,1.5,1.5,excellent,average,difference panda bear koala bear panda eat nothing bamboo koala eat eucalyptus panda koala different python python canivores know article say even dramatic happened everglades python swallowed alligator tell python canivores panda koala bear eat plant
6762,3.0,0,2,1,0,0.0,0.0,1.0,average,worst,panda china koala australia specialist difference eating habit panda eat bamboo koala eat eucalyptus python live anywhere unlike panda koala
6763,3.0,0,2,1,1,1.0,1.0,1.5,worst,excellent,panda china similar since specialist eating nothing bamboo eucalyptus leaf however python generalist according article ultimate generalist assistance technology live anywhere accident specie become abundant generalist depend technology source live rather natural source specialist
6764,3.0,0,2,1,1,1.0,1.0,1.0,worst,worst,panda china koala australia similar specialist group prefer type food panda like bamboo koala like eucalyptus leaf generalist help technology live anywhere
6765,3.0,0,2,2,2,1.5,2.0,1.0,excellent,worst,panda koala classified specialist specie example panda china exclusively eat bamboo koala australia stick eucalyptus leaf main diet however animal different python python defined generalist specie python moved original habitat one similar adapt easily python diet mainly composed animal python easier feed panda koala
6767,3.0,0,2,1,1,0.5,1.0,1.0,worst,worst,panda china koala australia similar specialist panda eat bamboo koala eucalyptus leaf hand python diffrent harmealas oppose panda china koala australia
6768,3.0,0,2,2,2,2.0,1.0,2.0,average,above_average,panda koala similar require sped food survive instance panda eats bamboo koala eats eucalyptus leaf animal differ snake snake live anywhere world specific food need found one region world
6769,3.0,0,2,0,0,0.0,0.0,0.0,average,worst,panda china similar koala australia panda eats almost nothing bamboo koala eats eucalyptus leaf almost exclusively different python
6770,3.0,0,2,0,0,0.0,1.0,0.0,worst,worst,panda china similar koala australia mostly harmless animal different python python harmful example python swallowed alligator delicate way put exploded mean python capable eating human bieng harmful make different
6771,3.0,0,2,1,2,2.0,1.5,2.0,excellent,excellent,panda china similar koala austraila basically live thing panda eats bamboo koala eats nothing eucalyputus leaf plant leaf different python adapts different food source python eats animal like reptile
6772,3.0,0,2,0,0,0.0,0.0,0.0,worst,worst,panda china australia koala leaf almost one country china panda eats almost nothing bamboo australia koala bear eats eucalyptus different python python life inhabit climate python provoking way right potomac
6773,3.0,0,2,1,1,1.5,1.0,1.0,average,worst,china panda well australia koala specialist set certain type food furthermore panda eats almost nothing bamboo koala bear eats nothing eucalyptus leaf however different python multiple location generalist
6774,3.0,0,2,1,1,1.0,1.5,1.0,above_average,worst,koala panda specialist specie neither change diet koala eucalyptus leaf panda bamboo two specie different python python generalist specie diet change according surrounding food source
6775,3.0,0,2,1,1,1.0,1.0,1.0,average,worst,panda china similar koala australia specialist animal different python python generalist animal specialist like panda eats almost nothing bamboo achabach live limited place favor generalist change achenbach dothay live anywhere
6778,3.0,0,2,1,1,1.0,1.0,1.0,average,worst,panda china similar koala australia neither one specie carnivore eat bamboo plant pand china koala australia differ python eat anything example one swallowed aligator article
6779,3.0,0,2,1,1,1.0,1.5,1.0,above_average,worst,panda china koala bear australia specialist eat native food thrive without human panda eats almost nothing bamboo like koala bear eats eucalyptus exclusively two different generalist python thrive best around human
6780,3.0,0,2,1,1,1.0,1.0,0.5,average,worst,panda china similar koala australia eat food time panda eat bamboo koala eat eucalyptus leaf time different python python eat thing bigger crockodiles also eat different kind food
6781,3.0,0,2,0,0,0.0,0.0,0.0,worst,worst,panda china similar koala australia eat plant eat animal
6783,3.0,0,2,1,1,1.0,1.0,1.0,average,worst,china panda australia koala similar eat survive plant couldnt find plant would die unlike python swallow alligator whole said article
6784,3.0,0,2,1,1,0.5,1.0,1.0,average,worst,china panda bear australia koala bear live nothing plant grow habitat eat one kind plant eat specific plant different python multiple source food hunt food
6785,3.0,0,2,0,0,0.0,0.0,0.0,average,worst,panda koala similar eat type plant cute cuddly live cold weather unlike python
6786,3.0,0,2,0,1,1.0,1.0,0.5,average,worst,panda china similar koala australia specialist eat leaf instead animal python generalist eat animal harmful panda koala harmful human unlike python dangerous
6787,3.0,0,2,1,1,1.0,1.5,0.5,excellent,worst,panda china similar koala australia eat one thing article panda eat bamboo koala eat eucalyptus leaf different python python eat animal animal population begin dwindle bamboo eucalyptus leaf reducing source
6788,3.0,0,2,0,0,0.0,0.0,0.0,worst,worst,panda china similar koala australia mammal warm fuzzy different python python reptile totally different specie mammal
6789,3.0,0,2,1,1,1.0,1.0,1.0,worst,worst,panda koala similar panda feed bamboo exclusive china koala eat leaf found australia python different animal live climate similar natural making able live many u state
6791,3.0,0,2,2,2,1.5,2.0,1.5,above_average,above_average,china panda australia koala considered type bear live one specific type food eat example panda eats bamboo almost nothing else koala bear eats eucalyptus leaf exclusively type bear plant eater could say python dangerous meat eater ranging rat alligator python far aggresive smaller two bear
6792,3.0,0,2,1,1,1.5,1.0,1.0,worst,worst,panda bear koala similar herbivore eat almost nothing certain plant panda bamboo koala eucalyptus python eat practically every thing example paragraph said python swallowed alligator statement show python would eat probably anything regardless size
6794,3.0,0,2,1,1,1.0,1.0,1.0,worst,worst,panda koala similar eat almost nothing specific plant like koala eat eucalyptus leaf panda eat bamboo far different python appearance eat python eat anything fit thin pipe like stomach
6795,3.0,0,2,0,1,0.5,1.0,1.0,average,worst,china panda eat bamboo australia koala eat eucalyptus leaf
6796,3.0,0,2,1,1,1.0,1.0,1.0,average,worst,panda koala similar specialist live special environment python live go anywhere able adapt sourroindings way better koala panda
